Theme	GIS Source Data Name	DESCRIPTION	Catchment Item Name	Divergence Item Name	Total Upstream Item Name	UNITS 	Science Base Link	Download Link	Source Link														
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop soybeans/cotton. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_239	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop soybeans/oats. -9999 denotes NODATA.			TOT_CDL12_240	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop corn/soybeans. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_241	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Blueberries. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_242	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Cabbage. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_243	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Cauliflower. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_244	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Celery. -9999 denotes NODATA.			TOT_CDL12_245	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Radishes. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_246	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Turnips. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_247	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Eggplants. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_248	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Gourds. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_249	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Cranberries. -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_250	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2012	"Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment."			TOT_CDL12_254	percent	https://www.sciencebase.gov/catalog/item/573f7c20e4b04a3a6a24af72																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Corn.	CAT_CDL13_1			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Cotton.	CAT_CDL13_2			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Rice.	CAT_CDL13_3			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Sorghum.	CAT_CDL13_4			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Soybeans.	CAT_CDL13_5			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Sunflower.	CAT_CDL13_6			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Peanuts.	CAT_CDL13_10			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Tobacco.	CAT_CDL13_11			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Sweet corn.	CAT_CDL13_12			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Pop or ornamental corn.	CAT_CDL13_13			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Mint.	CAT_CDL13_14			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Barley.	CAT_CDL13_21			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Durum wheat.	CAT_CDL13_22			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Spring wheat.	CAT_CDL13_23			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Winter wheat.	CAT_CDL13_24			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Other small grains.	CAT_CDL13_25			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop winter wheat/soybeans.	CAT_CDL13_26			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Rye.	CAT_CDL13_27			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Oats.	CAT_CDL13_28			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Millet.	CAT_CDL13_29			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Speltz.	CAT_CDL13_30			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Canola.	CAT_CDL13_31			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Flaxseed.	CAT_CDL13_32			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Safflower.	CAT_CDL13_33			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Rape seed.	CAT_CDL13_34			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Mustard.	CAT_CDL13_35			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
Landscape	CDL_2013	Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Alfalfa.	CAT_CDL13_36			percent	https://www.sciencebase.gov/catalog/item/574302c1e4b07e28b660ae4d																
